Date_Time;Object;Temperature
06.21.2023 23:39;Air;11
06.21.2023 23:44;Air;11
06.21.2023 23:49;Air;11
06.21.2023 23:54;Air;11
06.21.2023 23:59;Air;11
06.22.2023 00:04;Air;11
06.22.2023 00:09;Air;11
06.22.2023 00:14;Air;11
06.22.2023 00:19;Air;11
06.22.2023 00:24;Air;11
06.22.2023 00:29;Air;11
06.22.2023 00:34;Air;11
06.22.2023 00:39;Air;11
06.22.2023 00:44;Air;11
06.22.2023 00:49;Air;11
06.22.2023 00:54;Air;"10,9"
06.22.2023 00:59;Air;"10,9"
06.22.2023 01:04;Air;"10,9"
06.22.2023 01:09;Air;"10,9"
06.22.2023 01:14;Air;"10,9"
06.22.2023 01:19;Air;"10,9"
06.22.2023 01:24;Air;"10,9"
06.22.2023 01:29;Air;"10,9"
06.22.2023 01:34;Air;"10,9"
06.22.2023 01:39;Air;"10,8"
06.22.2023 01:44;Air;"10,8"
06.22.2023 01:49;Air;"10,8"
06.22.2023 01:54;Air;"10,8"
06.22.2023 01:59;Air;"10,8"
06.22.2023 02:04;Air;"10,8"
06.22.2023 02:09;Air;"10,8"
06.22.2023 02:14;Air;"10,8"
06.22.2023 02:19;Air;"10,8"
06.22.2023 02:24;Air;"10,8"
06.22.2023 02:29;Air;"10,7"
06.22.2023 02:34;Air;"10,7"
06.22.2023 02:39;Air;"10,7"
06.22.2023 02:44;Air;"10,7"
06.22.2023 02:49;Air;"10,7"
06.22.2023 02:54;Air;"10,7"
06.22.2023 02:59;Air;"10,7"
06.22.2023 03:04;Air;"10,7"
06.22.2023 03:09;Air;"10,7"
06.22.2023 03:14;Air;"10,7"
06.22.2023 03:19;Air;"10,7"
06.22.2023 03:24;Air;"10,7"
06.22.2023 03:29;Air;"10,7"
06.22.2023 03:34;Air;"10,7"
06.22.2023 03:39;Air;"10,7"
06.22.2023 03:44;Air;"10,7"
06.22.2023 03:49;Air;"10,6"
06.22.2023 03:54;Air;"10,6"
06.22.2023 03:59;Air;"10,6"
06.22.2023 04:04;Air;"10,6"
06.22.2023 04:09;Air;"10,6"
06.22.2023 04:14;Air;"10,6"
06.22.2023 04:19;Air;"10,6"
06.22.2023 04:24;Air;"10,6"
06.22.2023 04:29;Air;"10,6"
06.22.2023 04:34;Air;"10,6"
06.22.2023 04:39;Air;"10,6"
06.22.2023 04:44;Air;"10,7"
06.22.2023 04:49;Air;"10,7"
06.22.2023 04:54;Air;"10,7"
06.22.2023 04:59;Air;"10,7"
06.22.2023 05:04;Air;"10,7"
06.22.2023 05:09;Air;"10,7"
06.22.2023 05:14;Air;"10,7"
06.22.2023 05:19;Air;"10,7"
06.22.2023 05:24;Air;"10,8"
06.22.2023 05:29;Air;"10,8"
06.22.2023 05:34;Air;"10,8"
06.22.2023 05:39;Air;"10,8"
06.22.2023 05:44;Air;"10,8"
06.22.2023 05:49;Air;"10,9"
06.22.2023 05:54;Air;"10,9"
06.22.2023 05:59;Air;"10,9"
06.22.2023 06:04;Air;"10,9"
06.22.2023 06:09;Air;"10,9"
06.22.2023 06:14;Air;"10,9"
06.22.2023 06:19;Air;"10,9"
06.22.2023 06:24;Air;11
06.22.2023 06:29;Air;11
06.22.2023 06:34;Air;11
06.22.2023 06:39;Air;11
06.22.2023 06:44;Air;11
06.22.2023 06:49;Air;11
06.22.2023 06:54;Air;11
06.22.2023 06:59;Air;11
06.22.2023 07:04;Air;11
06.22.2023 07:09;Air;11
06.22.2023 07:14;Air;11
06.22.2023 07:19;Air;11
06.22.2023 07:24;Air;11
06.22.2023 07:29;Air;11
06.22.2023 07:34;Air;11
06.22.2023 07:39;Air;11
06.22.2023 07:44;Air;11
06.22.2023 07:49;Air;11
06.22.2023 07:54;Air;11
06.22.2023 07:59;Air;11
06.22.2023 08:04;Air;"10,9"
06.22.2023 08:09;Air;"10,9"
06.22.2023 08:14;Air;11
06.22.2023 08:19;Air;11
06.22.2023 08:24;Air;11
06.22.2023 08:29;Air;11
06.22.2023 08:34;Air;11
06.22.2023 08:39;Air;11
06.22.2023 08:44;Air;11
06.22.2023 08:49;Air;"11,1"
06.22.2023 08:54;Air;"11,2"
06.22.2023 08:59;Air;"11,2"
06.22.2023 09:04;Air;"11,2"
06.22.2023 09:09;Air;"11,3"
06.22.2023 09:14;Air;"11,3"
06.22.2023 09:19;Air;"11,3"
06.22.2023 09:24;Air;"11,3"
06.22.2023 09:29;Air;"11,4"
06.22.2023 09:34;Air;"11,5"
06.22.2023 09:39;Air;"11,5"
06.22.2023 09:44;Air;"11,5"
06.22.2023 09:49;Air;"11,6"
06.22.2023 09:54;Air;"11,7"
06.22.2023 09:59;Air;"11,7"
06.22.2023 10:04;Air;"11,8"
06.22.2023 10:09;Air;"11,8"
06.22.2023 10:14;Air;"11,9"
06.22.2023 10:19;Air;12
06.22.2023 10:24;Air;12
06.22.2023 10:29;Air;"12,1"
06.22.2023 10:34;Air;"12,1"
06.22.2023 10:39;Air;"12,2"
06.22.2023 10:44;Air;"12,3"
06.22.2023 10:49;Air;"12,3"
06.22.2023 10:54;Air;"12,3"
06.22.2023 10:59;Air;"12,3"
06.22.2023 11:04;Air;"12,4"
06.22.2023 11:09;Air;"12,4"
06.22.2023 11:14;Air;"12,4"
06.22.2023 11:19;Air;"12,4"
06.22.2023 11:24;Air;"12,4"
06.22.2023 11:29;Air;"12,4"
06.22.2023 11:34;Air;"12,5"
06.22.2023 11:39;Air;"12,6"
06.22.2023 11:44;Air;"12,6"
06.22.2023 11:49;Air;"12,6"
06.22.2023 11:54;Air;"12,7"
06.22.2023 11:59;Air;"12,7"
06.22.2023 12:04;Air;"12,7"
06.22.2023 12:09;Air;"12,9"
06.22.2023 12:14;Air;13
06.22.2023 12:19;Air;13
06.22.2023 12:24;Air;"13,1"
06.22.2023 12:29;Air;"13,2"
06.22.2023 12:34;Air;"13,3"
06.22.2023 12:39;Air;"13,3"
06.22.2023 12:44;Air;"13,3"
06.22.2023 12:49;Air;"13,3"
06.22.2023 12:54;Air;"13,3"
06.22.2023 12:59;Air;"13,3"
06.22.2023 13:04;Air;"13,3"
06.22.2023 13:09;Air;"13,4"
06.22.2023 13:14;Air;"13,4"
06.22.2023 13:19;Air;"13,5"
06.22.2023 13:24;Air;"13,6"
06.22.2023 13:29;Air;"13,6"
06.22.2023 13:34;Air;"13,7"
06.22.2023 13:39;Air;"13,9"
06.22.2023 13:44;Air;14
06.22.2023 13:49;Air;"14,1"
06.22.2023 13:54;Air;"14,2"
06.22.2023 13:59;Air;"14,2"
06.22.2023 14:04;Air;"14,1"
06.22.2023 14:09;Air;"14,1"
06.22.2023 14:14;Air;"14,2"
06.22.2023 14:19;Air;"14,2"
06.22.2023 14:24;Air;"14,2"
06.22.2023 14:29;Air;"14,2"
06.22.2023 14:34;Air;"14,1"
06.22.2023 14:39;Air;"14,1"
06.22.2023 14:44;Air;14
06.22.2023 14:49;Air;"13,9"
06.22.2023 14:54;Air;"13,8"
06.22.2023 14:59;Air;"13,7"
06.22.2023 15:04;Air;"13,7"
06.22.2023 15:09;Air;"13,7"
06.22.2023 15:14;Air;"13,7"
06.22.2023 15:19;Air;"13,7"
06.22.2023 15:24;Air;"13,7"
06.22.2023 15:29;Air;"13,7"
06.22.2023 15:34;Air;"13,8"
06.22.2023 15:39;Air;"13,8"
06.22.2023 15:44;Air;"13,7"
06.22.2023 15:49;Air;"13,7"
06.22.2023 15:54;Air;"13,7"
06.22.2023 15:59;Air;"13,7"
06.22.2023 16:04;Air;"13,7"
06.22.2023 16:09;Air;"13,7"
06.22.2023 16:14;Air;"13,8"
06.22.2023 16:19;Air;"13,8"
06.22.2023 16:24;Air;"13,8"
06.22.2023 16:29;Air;"13,8"
06.22.2023 16:34;Air;"13,8"
06.22.2023 16:39;Air;"13,8"
06.22.2023 16:44;Air;"13,8"
06.22.2023 16:49;Air;"13,8"
06.22.2023 16:54;Air;"13,8"
06.22.2023 16:59;Air;"13,8"
06.22.2023 17:04;Air;"13,8"
06.22.2023 17:09;Air;"13,8"
06.22.2023 17:14;Air;"13,8"
06.22.2023 17:19;Air;"13,7"
06.22.2023 17:24;Air;"13,6"
06.22.2023 17:29;Air;"13,5"
06.22.2023 17:34;Air;"13,4"
06.22.2023 17:39;Air;"13,4"
06.22.2023 17:44;Air;"13,4"
06.22.2023 17:49;Air;"13,3"
06.22.2023 17:54;Air;"13,3"
06.22.2023 17:59;Air;"13,3"
06.22.2023 18:04;Air;"13,3"
06.22.2023 18:09;Air;"13,3"
06.22.2023 18:14;Air;"13,3"
06.22.2023 18:19;Air;"13,3"
06.22.2023 18:24;Air;"13,3"
06.22.2023 18:29;Air;"13,4"
06.22.2023 18:34;Air;"13,4"
06.22.2023 18:39;Air;"13,4"
06.22.2023 18:44;Air;"13,5"
06.22.2023 18:49;Air;"13,5"
06.22.2023 18:54;Air;"13,6"
06.22.2023 18:59;Air;"13,6"
06.22.2023 19:04;Air;"13,6"
06.22.2023 19:09;Air;"13,7"
06.22.2023 19:14;Air;"13,8"
06.22.2023 19:19;Air;"13,8"
06.22.2023 19:24;Air;"13,8"
06.22.2023 19:29;Air;"13,8"
06.22.2023 19:34;Air;"13,8"
06.22.2023 19:39;Air;"13,8"
06.22.2023 19:44;Air;"13,8"
06.22.2023 19:49;Air;"13,8"
06.22.2023 19:54;Air;"13,8"
06.22.2023 19:59;Air;"13,8"
06.22.2023 20:04;Air;14
06.22.2023 20:09;Air;14
06.22.2023 20:14;Air;"14,1"
06.22.2023 20:19;Air;"14,3"
06.22.2023 20:24;Air;15
06.22.2023 20:29;Air;"15,7"
06.22.2023 20:34;Air;"16,1"
06.22.2023 20:39;Air;"16,1"
06.22.2023 20:44;Air;"16,1"
06.22.2023 20:49;Air;"16,1"
06.22.2023 20:54;Air;"15,9"
06.22.2023 20:59;Air;"15,9"
06.22.2023 21:04;Air;"15,8"
06.22.2023 21:09;Air;"16,1"
06.22.2023 21:14;Air;"16,4"
06.22.2023 21:19;Air;"16,7"
06.22.2023 21:24;Air;"16,7"
06.22.2023 21:29;Air;"16,4"
06.22.2023 21:34;Air;"16,2"
06.22.2023 21:39;Air;"15,9"
06.22.2023 21:44;Air;"15,4"
06.22.2023 21:49;Air;"15,1"
06.22.2023 21:54;Air;"14,8"
06.22.2023 21:59;Air;"14,5"
06.22.2023 22:04;Air;"14,3"
06.22.2023 22:09;Air;"14,1"
06.22.2023 22:14;Air;"13,9"
06.22.2023 22:19;Air;"13,8"
06.22.2023 22:24;Air;"13,6"
06.22.2023 22:29;Air;"13,6"
06.22.2023 22:34;Air;"13,5"
06.22.2023 22:39;Air;"13,4"
06.22.2023 22:44;Air;"13,3"
06.22.2023 22:49;Air;"13,1"
06.22.2023 22:54;Air;13
06.22.2023 22:59;Air;"12,9"
06.22.2023 23:04;Air;"12,7"
06.22.2023 23:09;Air;"12,6"
06.22.2023 23:14;Air;"12,4"
06.22.2023 23:19;Air;"12,3"
06.22.2023 23:24;Air;12
06.22.2023 23:29;Air;"11,8"
06.22.2023 23:34;Air;"11,6"
06.22.2023 23:39;Air;"11,5"
06.22.2023 23:44;Air;"11,3"
06.22.2023 23:49;Air;"11,2"
06.22.2023 23:54;Air;11
06.22.2023 23:59;Air;"10,9"
06.2023.2023 00:04;Air;"10,8"
06.2023.2023 00:09;Air;"10,7"
06.2023.2023 00:14;Air;"10,6"
06.2023.2023 00:19;Air;"10,4"
06.2023.2023 00:24;Air;"10,3"
06.2023.2023 00:29;Air;"10,2"
06.2023.2023 00:34;Air;"10,1"
06.2023.2023 00:39;Air;10
06.2023.2023 00:44;Air;"9,9"
06.2023.2023 00:49;Air;"9,9"
06.2023.2023 00:54;Air;"9,8"
06.2023.2023 00:59;Air;"9,7"
06.2023.2023 01:04;Air;"9,5"
06.2023.2023 01:09;Air;"9,4"
06.2023.2023 01:14;Air;"9,3"
06.2023.2023 01:19;Air;"9,2"
06.2023.2023 01:24;Air;"9,1"
06.2023.2023 01:29;Air;"9,1"
06.2023.2023 01:34;Air;9
06.2023.2023 01:39;Air;"8,8"
06.2023.2023 01:44;Air;"8,8"
06.2023.2023 01:49;Air;"8,7"
06.2023.2023 01:54;Air;"8,7"
06.2023.2023 01:59;Air;"8,6"
06.2023.2023 02:04;Air;"8,5"
06.2023.2023 02:09;Air;"8,4"
06.2023.2023 02:14;Air;"8,4"
06.2023.2023 02:19;Air;"8,3"
06.2023.2023 02:24;Air;"8,2"
06.2023.2023 02:29;Air;"8,2"
06.2023.2023 02:34;Air;"8,1"
06.2023.2023 02:39;Air;"8,1"
06.2023.2023 02:44;Air;"8,1"
06.2023.2023 02:49;Air;8
06.2023.2023 02:54;Air;8
06.2023.2023 02:59;Air;8
06.2023.2023 03:04;Air;8
06.2023.2023 03:09;Air;8
06.2023.2023 03:14;Air;"7,8"
06.2023.2023 03:19;Air;"7,8"
06.2023.2023 03:24;Air;"7,8"
06.2023.2023 03:29;Air;"7,8"
06.2023.2023 03:34;Air;"7,7"
06.2023.2023 03:39;Air;"7,7"
06.2023.2023 03:44;Air;"7,6"
06.2023.2023 03:49;Air;"7,7"
06.2023.2023 03:54;Air;"7,7"
06.2023.2023 03:59;Air;"7,6"
06.2023.2023 04:04;Air;"7,6"
06.2023.2023 04:09;Air;"7,6"
06.2023.2023 04:14;Air;"7,6"
06.2023.2023 04:19;Air;"7,6"
06.2023.2023 04:24;Air;"7,7"
06.2023.2023 04:29;Air;"7,7"
06.2023.2023 04:34;Air;"7,7"
06.2023.2023 04:39;Air;"7,8"
06.2023.2023 04:44;Air;"7,8"
06.2023.2023 04:49;Air;"7,9"
06.2023.2023 04:54;Air;"7,9"
06.2023.2023 04:59;Air;"7,9"
06.2023.2023 05:04;Air;"8,1"
06.2023.2023 05:09;Air;"8,1"
06.2023.2023 05:14;Air;"8,1"
06.2023.2023 05:19;Air;"8,2"
06.2023.2023 05:24;Air;"8,2"
06.2023.2023 05:29;Air;"8,3"
06.2023.2023 05:34;Air;"8,3"
06.2023.2023 05:39;Air;"8,3"
06.2023.2023 05:44;Air;"8,3"
06.2023.2023 05:49;Air;"8,4"
06.2023.2023 05:54;Air;"8,5"
06.2023.2023 05:59;Air;"8,5"
06.2023.2023 06:04;Air;"8,5"
06.2023.2023 06:09;Air;"8,6"
06.2023.2023 06:14;Air;"8,6"
06.2023.2023 06:19;Air;"8,6"
06.2023.2023 06:24;Air;"8,7"
06.2023.2023 06:29;Air;"8,8"
06.2023.2023 06:34;Air;"8,8"
06.2023.2023 06:39;Air;"8,9"
06.2023.2023 06:44;Air;9
06.2023.2023 06:49;Air;9
06.2023.2023 06:54;Air;"9,1"
06.2023.2023 06:59;Air;"9,2"
06.2023.2023 07:04;Air;"9,2"
06.2023.2023 07:09;Air;"9,4"
06.2023.2023 07:14;Air;"9,4"
06.2023.2023 07:19;Air;"9,6"
06.2023.2023 07:24;Air;"9,6"
06.2023.2023 07:29;Air;"9,8"
06.2023.2023 07:34;Air;"9,8"
06.2023.2023 07:39;Air;"9,9"
06.2023.2023 07:44;Air;10
06.2023.2023 07:49;Air;"10,1"
06.2023.2023 07:54;Air;"10,2"
06.2023.2023 07:59;Air;"10,3"
06.2023.2023 08:04;Air;"10,4"
06.2023.2023 08:09;Air;"10,5"
06.2023.2023 08:14;Air;"10,6"
06.2023.2023 08:19;Air;"10,7"
06.2023.2023 08:24;Air;"10,9"
06.2023.2023 08:29;Air;11
06.2023.2023 08:34;Air;"11,2"
06.2023.2023 08:39;Air;"11,3"
06.2023.2023 08:44;Air;"11,5"
06.2023.2023 08:49;Air;"11,6"
06.2023.2023 08:54;Air;"11,7"
06.2023.2023 08:59;Air;"11,9"
06.2023.2023 09:04;Air;12
06.2023.2023 09:09;Air;"12,2"
06.2023.2023 09:14;Air;"12,4"
06.2023.2023 09:19;Air;"12,5"
06.2023.2023 09:24;Air;"12,7"
06.2023.2023 09:29;Air;"12,8"
06.2023.2023 09:34;Air;13
06.2023.2023 09:39;Air;"13,2"
06.2023.2023 09:44;Air;"13,3"
06.2023.2023 09:49;Air;"13,4"
06.2023.2023 09:54;Air;"13,5"
06.2023.2023 09:59;Air;"13,6"
06.2023.2023 10:04;Air;"13,8"
06.2023.2023 10:09;Air;"13,8"
06.2023.2023 10:14;Air;14
06.2023.2023 10:19;Air;"14,1"
06.2023.2023 10:24;Air;"14,3"
06.2023.2023 10:29;Air;"14,4"
06.2023.2023 10:34;Air;"14,6"
06.2023.2023 10:39;Air;"14,7"
06.2023.2023 10:44;Air;"14,8"
06.2023.2023 10:49;Air;15
06.2023.2023 10:54;Air;15
06.2023.2023 10:59;Air;"15,1"
06.2023.2023 11:04;Air;"15,3"
06.2023.2023 11:09;Air;"15,5"
06.2023.2023 11:14;Air;"15,6"
06.2023.2023 11:19;Air;"15,6"
06.2023.2023 11:24;Air;"15,7"
06.2023.2023 11:29;Air;"15,9"
06.2023.2023 11:34;Air;16
06.2023.2023 11:39;Air;16
06.2023.2023 11:44;Air;"16,1"
06.2023.2023 11:49;Air;"16,1"
06.2023.2023 11:54;Air;"16,1"
06.2023.2023 11:59;Air;"16,1"
06.2023.2023 12:04;Air;"16,1"
06.2023.2023 12:09;Air;"16,2"
06.2023.2023 12:14;Air;"16,3"
06.2023.2023 12:19;Air;"16,3"
06.2023.2023 12:24;Air;"16,4"
06.2023.2023 12:29;Air;"16,4"
06.2023.2023 12:34;Air;"16,5"
06.2023.2023 12:39;Air;"16,5"
06.2023.2023 12:44;Air;"16,6"
06.2023.2023 12:49;Air;"16,6"
06.2023.2023 12:54;Air;"16,6"
06.2023.2023 12:59;Air;"16,7"
06.2023.2023 13:04;Air;"16,7"
06.2023.2023 13:09;Air;"16,7"
06.2023.2023 13:14;Air;"16,7"
06.2023.2023 13:19;Air;"16,7"
06.2023.2023 13:24;Air;"16,7"
06.2023.2023 13:29;Air;"16,8"
06.2023.2023 13:34;Air;"16,9"
06.2023.2023 13:39;Air;"16,8"
06.2023.2023 13:44;Air;"16,8"
06.2023.2023 13:49;Air;"16,7"
06.2023.2023 13:54;Air;"16,7"
06.2023.2023 13:59;Air;"16,6"
06.2023.2023 14:04;Air;"16,6"
06.2023.2023 14:09;Air;"16,6"
06.2023.2023 14:14;Air;"16,6"
06.2023.2023 14:19;Air;"16,6"
06.2023.2023 14:24;Air;"16,7"
06.2023.2023 14:29;Air;"16,7"
06.2023.2023 14:34;Air;"16,8"
06.2023.2023 14:39;Air;"16,8"
06.2023.2023 14:44;Air;"16,8"
06.2023.2023 14:49;Air;"16,9"
06.2023.2023 14:54;Air;"16,9"
06.2023.2023 14:59;Air;17
06.2023.2023 15:04;Air;17
06.2023.2023 15:09;Air;17
06.2023.2023 15:14;Air;"17,1"
06.2023.2023 15:19;Air;17
06.2023.2023 15:24;Air;"17,1"
06.2023.2023 15:29;Air;"17,1"
06.2023.2023 15:34;Air;"17,1"
06.2023.2023 15:39;Air;"17,1"
06.2023.2023 15:44;Air;"17,1"
06.2023.2023 15:49;Air;17
06.2023.2023 15:54;Air;"16,9"
06.2023.2023 15:59;Air;"16,8"
06.2023.2023 16:04;Air;"16,7"
06.2023.2023 16:09;Air;"16,7"
06.2023.2023 16:14;Air;"16,7"
06.2023.2023 16:19;Air;"16,7"
06.2023.2023 16:24;Air;"16,6"
06.2023.2023 16:29;Air;"16,6"
06.2023.2023 16:34;Air;"16,7"
06.2023.2023 16:39;Air;"16,7"
06.2023.2023 16:44;Air;"16,7"
06.2023.2023 16:49;Air;"16,6"
06.2023.2023 16:54;Air;"16,6"
06.2023.2023 16:59;Air;"16,5"
06.2023.2023 17:04;Air;"16,3"
06.2023.2023 17:09;Air;"16,3"
06.2023.2023 17:14;Air;"16,3"
06.2023.2023 17:19;Air;"16,2"
06.2023.2023 17:24;Air;"16,2"
06.2023.2023 17:29;Air;"16,2"
06.2023.2023 17:34;Air;"16,1"
06.2023.2023 17:39;Air;"16,1"
06.2023.2023 17:44;Air;"16,1"
06.2023.2023 17:49;Air;"16,1"
06.2023.2023 17:54;Air;"16,1"
06.2023.2023 17:59;Air;"16,1"
06.2023.2023 18:04;Air;"16,1"
06.2023.2023 18:09;Air;"16,1"
06.2023.2023 18:14;Air;"16,1"
06.2023.2023 18:19;Air;"16,1"
06.2023.2023 18:24;Air;"16,1"
06.2023.2023 18:29;Air;"16,2"
06.2023.2023 18:34;Air;"16,3"
06.2023.2023 18:39;Air;"16,3"
06.2023.2023 18:44;Air;"16,3"
06.2023.2023 18:49;Air;"16,3"
06.2023.2023 18:54;Air;"16,4"
06.2023.2023 18:59;Air;"16,5"
06.2023.2023 19:04;Air;"16,5"
06.2023.2023 19:09;Air;"16,6"
06.2023.2023 19:14;Air;"16,7"
06.2023.2023 19:19;Air;"16,7"
06.2023.2023 19:24;Air;"16,7"
06.2023.2023 19:29;Air;"16,8"
06.2023.2023 19:34;Air;"16,8"
06.2023.2023 19:39;Air;"16,8"
06.2023.2023 19:44;Air;"16,9"
06.2023.2023 19:49;Air;"16,9"
06.2023.2023 19:54;Air;"16,9"
06.2023.2023 19:59;Air;17
06.2023.2023 20:04;Air;"17,1"
06.2023.2023 20:09;Air;"17,2"
06.2023.2023 20:14;Air;"17,3"
06.2023.2023 20:19;Air;"17,5"
06.2023.2023 20:24;Air;"18,3"
06.2023.2023 20:29;Air;"18,9"
06.2023.2023 20:34;Air;"19,2"
06.2023.2023 20:39;Air;"19,2"
06.2023.2023 20:44;Air;"19,1"
06.2023.2023 20:49;Air;19
06.2023.2023 20:54;Air;"18,9"
06.2023.2023 20:59;Air;"18,8"
06.2023.2023 21:04;Air;"18,7"
06.2023.2023 21:09;Air;19
06.2023.2023 21:14;Air;"19,3"
06.2023.2023 21:19;Air;"19,7"
06.2023.2023 21:24;Air;"19,6"
06.2023.2023 21:29;Air;"19,5"
06.2023.2023 21:34;Air;"19,2"
06.2023.2023 21:39;Air;"18,8"
06.2023.2023 21:44;Air;"18,4"
06.2023.2023 21:49;Air;"18,1"
06.2023.2023 21:54;Air;"17,8"
06.2023.2023 21:59;Air;"17,4"
06.2023.2023 22:04;Air;"17,2"
06.2023.2023 22:09;Air;"16,9"
06.2023.2023 22:14;Air;"16,8"
06.2023.2023 22:19;Air;"16,5"
06.2023.2023 22:24;Air;"16,3"
06.2023.2023 22:29;Air;16
06.2023.2023 22:34;Air;"15,9"
06.2023.2023 22:39;Air;"15,7"
06.2023.2023 22:44;Air;"15,6"
06.2023.2023 22:49;Air;"15,4"
06.2023.2023 22:54;Air;"15,3"
06.2023.2023 22:59;Air;"15,1"
06.2023.2023 23:04;Air;15
06.2023.2023 23:09;Air;"14,8"
06.2023.2023 23:14;Air;"14,7"
06.2023.2023 23:19;Air;"14,6"
06.2023.2023 23:24;Air;"14,4"
06.2023.2023 23:29;Air;"14,3"
06.2023.2023 23:34;Air;"14,1"
06.2023.2023 23:39;Air;14
06.2023.2023 23:44;Air;"13,9"
06.2023.2023 23:49;Air;"13,7"
06.2023.2023 23:54;Air;"13,6"
06.2023.2023 23:59;Air;"13,5"
06.24.2023 00:04;Air;"13,5"
06.24.2023 00:09;Air;"13,4"
06.24.2023 00:14;Air;"13,3"
06.24.2023 00:19;Air;"13,3"
06.24.2023 00:24;Air;"13,2"
06.24.2023 00:29;Air;"13,1"
06.24.2023 00:34;Air;"13,1"
06.24.2023 00:39;Air;13
06.24.2023 00:44;Air;"12,9"
06.24.2023 00:49;Air;"12,9"
06.24.2023 00:54;Air;"12,9"
06.24.2023 00:59;Air;"12,9"
06.24.2023 01:04;Air;"12,7"
06.24.2023 01:09;Air;"12,7"
06.24.2023 01:14;Air;"12,6"
06.24.2023 01:19;Air;"12,6"
06.24.2023 01:24;Air;"12,6"
06.24.2023 01:29;Air;"12,6"
06.24.2023 01:34;Air;"12,6"
06.24.2023 01:39;Air;"12,5"
06.24.2023 01:44;Air;"12,4"
06.24.2023 01:49;Air;"12,4"
06.24.2023 01:54;Air;"12,4"
06.24.2023 01:59;Air;"12,4"
06.24.2023 02:04;Air;"12,4"
06.24.2023 02:09;Air;"12,4"
06.24.2023 02:14;Air;"12,3"
06.24.2023 02:19;Air;"12,3"
06.24.2023 02:24;Air;"12,3"
06.24.2023 02:29;Air;"12,2"
06.24.2023 02:34;Air;"12,2"
06.24.2023 02:39;Air;"12,1"
06.24.2023 02:44;Air;12
06.24.2023 02:49;Air;12
06.24.2023 02:54;Air;"11,9"
06.24.2023 02:59;Air;"11,8"
06.24.2023 03:04;Air;"11,8"
06.24.2023 03:09;Air;"11,7"
06.24.2023 03:14;Air;"11,6"
06.24.2023 03:19;Air;"11,5"
06.24.2023 03:24;Air;"11,4"
06.24.2023 03:29;Air;"11,3"
06.24.2023 03:34;Air;"11,2"
06.24.2023 03:39;Air;"11,1"
06.24.2023 03:44;Air;"11,1"
06.24.2023 03:49;Air;"11,1"
06.24.2023 03:54;Air;11
06.24.2023 03:59;Air;"10,9"
06.24.2023 04:04;Air;"10,9"
06.24.2023 04:09;Air;"10,8"
06.24.2023 04:14;Air;"10,8"
06.24.2023 04:19;Air;"10,7"
06.24.2023 04:24;Air;"10,7"
06.24.2023 04:29;Air;"10,6"
06.24.2023 04:34;Air;"10,6"
06.24.2023 04:39;Air;"10,6"
06.24.2023 04:44;Air;"10,6"
06.24.2023 04:49;Air;"10,6"
06.24.2023 04:54;Air;"10,6"
06.24.2023 04:59;Air;"10,6"
06.24.2023 05:04;Air;"10,6"
06.24.2023 05:09;Air;"10,6"
06.24.2023 05:14;Air;"10,6"
06.24.2023 05:19;Air;"10,7"
06.24.2023 05:24;Air;"10,7"
06.24.2023 05:29;Air;"10,7"
06.24.2023 05:34;Air;"10,7"
06.24.2023 05:39;Air;"10,7"
06.24.2023 05:44;Air;"10,7"
06.24.2023 05:49;Air;"10,8"
06.24.2023 05:54;Air;"10,8"
06.24.2023 05:59;Air;"10,8"
06.24.2023 06:04;Air;"10,8"
06.24.2023 06:09;Air;"10,8"
06.24.2023 06:14;Air;"10,8"
06.24.2023 06:19;Air;"10,9"
06.24.2023 06:24;Air;"10,9"
06.24.2023 06:29;Air;11
06.24.2023 06:34;Air;11
06.24.2023 06:39;Air;"11,1"
06.24.2023 06:44;Air;"11,2"
06.24.2023 06:49;Air;"11,2"
06.24.2023 06:54;Air;"11,3"
06.24.2023 06:59;Air;"11,3"
06.24.2023 07:04;Air;"11,4"
06.24.2023 07:09;Air;"11,5"
06.24.2023 07:14;Air;"11,5"
06.24.2023 07:19;Air;"11,6"
06.24.2023 07:24;Air;"11,7"
06.24.2023 07:29;Air;"11,7"
06.24.2023 07:34;Air;"11,8"
06.24.2023 07:39;Air;"11,8"
06.24.2023 07:44;Air;"11,8"
06.24.2023 07:49;Air;"11,8"
06.24.2023 07:54;Air;"11,9"
06.24.2023 07:59;Air;12
06.24.2023 08:04;Air;12
06.24.2023 08:09;Air;"12,1"
06.24.2023 08:14;Air;"12,2"
06.24.2023 08:19;Air;"12,3"
06.24.2023 08:24;Air;"12,5"
06.24.2023 08:29;Air;"12,6"
06.24.2023 08:34;Air;"12,7"
06.24.2023 08:39;Air;"12,8"
06.24.2023 08:44;Air;"12,9"
06.24.2023 08:49;Air;"13,1"
06.24.2023 08:54;Air;"13,2"
06.24.2023 08:59;Air;"13,4"
06.24.2023 09:04;Air;"13,5"
06.24.2023 09:09;Air;"13,7"
06.24.2023 09:14;Air;"13,8"
06.24.2023 09:19;Air;14
06.24.2023 09:24;Air;"14,2"
06.24.2023 09:29;Air;"14,3"
06.24.2023 09:34;Air;"14,5"
06.24.2023 09:39;Air;"14,5"
06.24.2023 09:44;Air;"14,6"
06.24.2023 09:49;Air;"14,8"
06.24.2023 09:54;Air;"14,9"
06.24.2023 09:59;Air;15
06.24.2023 10:04;Air;"15,2"
06.24.2023 10:09;Air;"15,3"
